rn,model_type,game_id,play_id,nfl_id,player_name,player_position,frame_id,pred_x,pred_y,gt_x,gt_y,error_l2,rmse,rmse_squared
2121,pf_none,2023121710,4297,56030,Terell Smith,CB,16,60.21429242643663,39.93398016999594,39.36,46.07,21.73826699535948,15.371276003662402,236.2761259807676
2122,pf_none,2023122100,2292,54514,Alontae Taylor,CB,21,91.55322215349734,20.699741684927744,99.41,25.09,9.000184787122759,6.364091694906507,40.501663101177975
2123,pf_none,2023122402,636,46099,Mike Hughes,CB,10,44.04457398305243,36.02782485008296,69.06,37.02,25.03509437444745,17.70248499981698,313.37797516874525
2124,pf_none,2023122405,2485,53028,Khalil Dorsey,CB,16,106.39866585682284,16.275853220723402,113.82,9.01,10.385991695056555,7.344005156921656,53.93441174489188
2125,pf_none,2023122405,2757,54507,Andrew Booth,CB,8,100.53850219984253,33.821690756539795,18.6,39.95,82.16735554304444,58.101094296652775,3375.737158468537
2126,pf_none,2023123000,1521,38540,Stephon Gilmore,CB,10,110.01257630146308,41.87741510642312,9.15,22.26,102.75262660207854,72.65707905505897,5279.051136813089
2127,pf_none,2023123101,1579,45395,Arthur Maulet,CB,24,66.84598803726455,18.52286446347623,39.68,27.83,28.716087441293677,20.30534015888461,412.3068389680121
2128,pf_none,2023123107,371,54546,Cordale Flott,CB,10,90.62572294668132,17.49907216153388,97.62,13.16,8.230884443459196,5.820114205132859,33.8737293607893
2129,pf_none,2023123112,1454,45571,Michael Davis,CB,10,62.52371468897127,10.109366427787656,64.64,8.88,2.44744873928901,1.7306076001577255,2.995002665723682
2130,pf_none,2024010701,3487,54496,Daxton Hill,CB,8,43.74714627390127,30.323963929376166,73.53,30.37,29.782889305606197,21.059682991322443,443.5102476949958
2131,pf_none,2024010711,2396,53854,Nick McCloud,CB,19,71.76996505400395,11.599204714478796,30.86,4.86,41.46133284041262,29.31758960848826,859.5210604517388
2132,pf_none,2024010713,1973,43299,Eli Apple,CB,15,93.38460109675356,11.35436068258226,3.09,9.02,90.32477083844849,63.86925796898784,4079.2821135091167
2133,pf_none,2023091011,766,47834,A.J. Brown,WR,15,88.00290902527162,41.83705048393685,98.83,51.64,14.605605711148288,10.32772284168992,106.66185909476374
2134,pf_none,2023091704,2792,52442,Michael Pittman,WR,7,69.82864908165915,36.76185747209538,43.97,36.84,25.85876715125953,18.28490960577956,334.3379192915295
2135,pf_none,2023091708,2300,45102,Zach Pascal,WR,10,47.80714448054177,27.881053118542024,53.87,10.32,18.578180849644017,13.136757660893338,172.5744018410398
2136,pf_none,2023100108,3500,44852,Curtis Samuel,WR,9,77.70779083790104,20.460760195953885,85.34,17.64,8.136787128658652,5.753577355745949,33.10365238855255
2137,pf_none,2023101502,1843,46830,Brandon Powell,WR,12,39.229920021617474,16.398307964251494,49.1,11.33,11.095324438706728,7.845579150074351,61.55311220008138
2138,pf_none,2023101505,637,45052,Noah Brown,WR,13,70.81216482730898,20.122492062810423,89.45,38.9,26.456827176659264,18.707801905296307,349.98185212780817
2139,pf_none,2023101511,3228,54475,Garrett Wilson,WR,10,96.07031813165992,42.60864977948884,18.15,45.47,77.97283695508011,55.135121759290186,3039.8816514117543
2140,pf_none,2023101512,3937,55938,Jalin Hyatt,WR,32,48.62659337643798,41.73655390220191,26.15,38.06,22.775300182555924,16.104569202644505,259.35714920276587
2141,pf_none,2023102901,2824,52425,CeeDee Lamb,WR,9,63.94354748078917,38.14747624541696,50.31,44.33,14.96987698302548,10.585301528225733,112.04860844345804
2142,pf_none,2023102902,1380,55887,Jordan Addison,WR,9,96.86810820683004,10.692426076446578,103.17,14.88,7.566347569207184,5.35021567500075,28.62480776902373
2143,pf_none,2023102902,2877,54597,Romeo Doubs,WR,15,35.912047754534235,42.810340783615615,44.59,50.28,11.450007160849314,8.096377708071078,65.55133199175027
2144,pf_none,2023102911,2881,46213,Justin Watson,WR,25,67.86090285873011,35.21540663635712,96.5,50.42,32.4249524968168,22.92790379015084,525.688772210413
2145,pf_none,2023102913,62,52581,Darnell Mooney,WR,28,31.265802462072077,42.81668427345485,51.32,49.23,21.05472530095289,14.887939036323765,221.6507287492929
2146,pf_none,2023110505,56,55934,Tank Dell,WR,10,33.58403372403128,9.646386496968368,43.03,16.83,11.867206151730777,8.391381943627545,70.4152909238384
2147,pf_none,2023111211,3734,54475,Garrett Wilson,WR,26,70.79341310894878,44.35895202328688,104.34,51.73,34.34684614799234,24.28688782361643,589.8529201569279
2148,pf_none,2023112602,1728,55934,Tank Dell,WR,13,46.823870927510576,33.97813638458181,63.02,14.69,25.18624231843579,17.80936273597354,317.17340106148293
2149,pf_none,2023112603,632,54518,Alec Pierce,WR,11,66.90126394825295,10.693402773977857,46.69,13.64,20.42492657510305,14.442604086492691,208.5888127991754
2150,pf_none,2023113000,3822,47847,DK Metcalf,WR,19,104.70167396794923,33.68227598024108,1.1,13.22,105.6030851218505,74.6726576038807,5576.005793626401
2151,pf_none,2023120307,3411,46109,Courtland Sutton,WR,21,46.06600849372045,13.29605927247179,76.76,19.43,31.30090004195392,22.133078676907903,489.8731717181953
2152,pf_none,2023120308,888,44881,Cooper Kupp,WR,7,29.239790025343392,14.038613603960762,34.46,16.26,5.673195721990609,4.011555166018072,16.09257485000628
2153,pf_none,2023120309,2091,52625,Jauan Jennings,WR,10,37.91662478143152,20.774622445361988,47.4,25.06,10.406674123943446,7.358629842638984,54.14943316097704
2154,pf_none,2023121001,1032,44881,Cooper Kupp,WR,9,75.79717668253504,26.51961740727093,79.14,6.86,19.94179090082076,14.100975574974548,198.8375121660288
2155,pf_none,2023121003,3316,52442,Michael Pittman,WR,16,85.06119846385417,45.99667327427371,97.14,48.3,12.296453169717026,8.694905420849727,75.60138027752197
2156,pf_none,2023121010,2740,40024,Keenan Allen,WR,16,34.12486755709754,11.618172879248274,49.74,5.23,16.8713103801853,11.929817977332014,142.32055697227412
2157,pf_none,2023121400,871,55965,Tre Tucker,WR,10,71.93199485129774,16.752801358336917,82.46,6.52,14.681591059905015,10.381452597066628,107.77455802514145
2158,pf_none,2023121600,1910,52441,Tee Higgins,WR,33,40.19679599314592,42.685358836983774,42.51,50.58,8.226558932513395,5.817055607010987,33.83813593505796
2159,pf_none,2023121600,4385,43344,Tyler Boyd,WR,16,53.28255269157936,35.53736774196552,72.13,13.1,29.30293059118639,20.720300929666625,429.3308706159436
2160,pf_none,2023121601,571,54517,George Pickens,WR,9,87.4945630143353,8.481002529138413,93.04,12.39,6.784698415492052,4.797506257900055,23.016066294590185
2161,pf_none,2023121602,1408,53541,Amon-Ra St. Brown,WR,10,99.47684022177609,33.52006373836564,113.46,37.53,14.546764114596394,10.286115549752234,105.80417310285468
2162,pf_none,2023121702,2975,56060,A.T. Perry,WR,12,67.56412206258624,42.32475412071145,35.63,39.78,32.03535430493995,22.652416266736697,513.1319627215173
2163,pf_none,2023121704,3602,45102,Zach Pascal,WR,17,47.032143143185685,10.47892623361994,65.16,23.23,22.163237047345213,15.671775209222716,245.6045382084077
2164,pf_none,2023121801,1566,55884,Jaxon Smith-Njigba,WR,10,82.4524320984004,38.89874496184788,95.47,31.34,15.052963145873203,10.64405231739813,113.29584973550848
2165,pf_none,2023122100,2632,44881,Cooper Kupp,WR,9,72.9212464462436,26.163373114809247,74.06,7.83,18.3687051645728,12.988635983485782,168.70466471150166
2166,pf_none,2023122501,2822,47834,A.J. Brown,WR,9,15.096578428044186,10.38871873926644,21.16,16.21,8.405498002844734,5.943584637061494,35.32619833791341
2167,pf_none,2023123107,3448,54508,Wan'Dale Robinson,WR,8,33.11996345467092,18.27696543013716,39.47,18.48,6.353281605876935,4.492448506303339,20.182093581787104
2168,pf_none,2024010703,1684,52430,Justin Jefferson,WR,7,36.92883094279127,44.32392343433572,44.96,37.51,10.532294574044943,7.447456914761459,55.46461449722828
2169,pf_none,2024010705,1859,44896,Chris Godwin Jr.,WR,8,52.483999992257125,31.812203500746165,59.81,24.9,10.072181161455358,7.12210760060448,50.7244166745881
2170,pf_none,2023091008,3377,54487,Quay Walker,OLB,10,39.88993372223042,21.3021441872839,73.61,21.27,33.72008159874394,23.84369836063556,568.5219515129747
2171,pf_none,2023091701,2616,44976,Matt Milano,OLB,9,62.23714158971072,32.938438170883465,57.86,34.84,4.772348047484415,3.3745596665586093,11.387652943164152
2172,pf_none,2023101507,994,46527,Frankie Luvu,OLB,8,74.06321327114243,23.97463691308407,74.84,28.82,4.907233545102243,3.469938116607897,12.040470533088364
2173,pf_none,2023102912,1022,47855,Germaine Pratt,OLB,7,29.64483327498465,18.654627347304476,82.5,18.7,52.85518619971727,37.37426058269771,1396.8353541033916
2174,pf_none,2023111600,364,53460,Odafe Oweh,OLB,8,53.91064480730756,24.75590480751184,60.87,20.05,8.40108116586301,5.9404614616803215,35.2890823777091
2175,pf_none,2023112601,2999,47855,Germaine Pratt,OLB,9,44.711916632312274,32.59008284239136,74.66,46.04,32.82968121905099,23.2140902141836,538.8939844722546
2176,pf_none,2023112700,2541,48516,T.J. Edwards,OLB,8,67.40862876021778,22.864980058457824,44.74,20.01,22.84770537718754,16.155767406761655,261.0088205013822
2177,pf_none,2023121400,390,55919,Tuli Tuipulotu,OLB,11,97.04647519112626,17.464693286030634,100.15,12.69,5.694695972127119,4.026758138686803,16.21478110748041
2178,pf_none,2023092402,612,48027,Kaden Elliss,ILB,8,69.39101680422,30.287341983580426,74.05,18.73,12.461070505538078,8.811307455309656,77.63913907199553
2179,pf_none,2023092409,3046,52435,Jordyn Brooks,ILB,11,75.78896563668339,39.13018968527789,78.0,22.13,17.143369630594673,12.12219291818101,146.94756114559783
2180,pf_none,2023092410,4358,46188,Kyzir White,ILB,7,109.07073396882232,26.82055154376921,111.83,27.08,2.77143690749972,1.9597018309237264,3.8404312661258047
2181,pf_none,2023110600,4356,55950,Daiyan Henley,ILB,10,105.16428118658668,36.48493906476156,13.42,47.02,92.3471745066013,65.29931331703524,4264.000319676336
2182,pf_none,2023111900,3993,43497,Kamu Grugier-Hill,ILB,6,42.93906755845813,25.777925558955,76.08,22.09,33.34549741754103,23.57882734598177,555.9610990116178
2183,pf_none,2023112608,925,47913,Drue Tranquill,ILB,7,37.06416441096652,24.767441354788524,86.16,26.19,49.11644068216336,34.73056827410453,1206.212372642236
2184,pf_none,2023120303,75,52863,Krys Barnes,ILB,8,38.53667243908868,28.131840766331702,76.07,25.97,37.59553475206382,26.584057565518837,706.7121166468191
2185,pf_none,2023121602,1114,46175,Josey Jewell,ILB,12,74.31054220124894,26.990068263122595,78.18,12.4,15.09446241437212,10.673396731567992,113.9213977894463
2186,pf_none,2023121702,1101,53489,Pete Werner,ILB,8,25.02349984244752,29.46525101219633,92.3,33.37,67.3897213090165,47.65172891987714,2270.687269053456
2187,pf_none,2023121711,652,47826,Jahlani Tavai,ILB,7,45.4792892379702,21.1659517212633,45.79,20.98,0.3621038805121025,0.2560461094040711,0.0655596101409615
2188,pf_none,2023122502,4190,52436,Patrick Queen,ILB,11,69.54257505312339,19.512625542396083,48.96,8.91,23.152927767557323,16.371592228762097,268.02903210486346
2189,pf_none,2024010712,3210,52863,Krys Barnes,ILB,10,41.75744308392167,30.303746363198982,76.52,24.84,35.189314964417186,24.882603236648645,619.1439438324776
2190,pf_none,2023091707,2523,43334,Derrick Henry,RB,9,26.97881563685964,25.177097251857557,34.89,42.86,19.371935567409373,13.698027004424036,187.6359438139301
2191,pf_none,2023091800,3587,47836,Miles Sanders,RB,9,40.36047385456239,26.198403444640903,41.65,12.7,13.55985889432706,9.588268176111384,91.93488661703032
2192,pf_none,2023102208,156,53464,Javonte Williams,RB,7,63.96682381695528,24.575745440496004,69.45,10.41,15.18991655471623,10.740893001497644,115.36678246962109
2193,pf_none,2023111901,2155,54621,Jerome Ford,RB,9,30.015190862324506,32.28423290083355,88.45,46.28,60.08750631912323,42.48828318284156,1805.2542078253373
2194,pf_none,2023112603,2168,52494,Zack Moss,RB,9,52.04278244118332,25.459589152290487,58.94,15.52,12.098224769360993,8.554736774734211,73.1835212849899
2195,pf_none,2023112608,3101,47807,Josh Jacobs,RB,7,13.017152472276909,27.16141329466469,17.67,32.65,7.19538561428242,5.087905961111231,25.8867870691112
2196,pf_none,2023121006,1218,54501,Breece Hall,RB,10,38.76511724290972,29.232599639608274,46.27,10.8,19.90185907576873,14.072739510695104,198.04199733587907
2197,pf_none,2023121010,1911,44927,Samaje Perine,RB,8,34.53640357169739,32.73219522639115,38.06,43.52,11.34867673444992,8.024726276423543,64.39623181152245
2198,pf_none,2023122405,124,55876,Jahmyr Gibbs,RB,9,54.78209446445755,28.61818834087904,62.82,13.07,17.50297363540695,12.376471348525612,153.1770430408754
2199,pf_none,2023091703,4326,47803,Noah Fant,TE,8,50.687161854523374,32.93499091349634,63.95,42.23,16.19568058438099,11.452075567147109,131.15003479564774
2200,pf_none,2023091706,3129,52451,Cole Kmet,TE,10,25.33692001362655,20.08708956955612,36.82,17.02,11.88562848153729,8.404408497958986,70.63408220056522
2201,pf_none,2023091707,2817,44856,Gerald Everett,TE,9,62.93368560207554,35.31197111671513,40.36,34.47,22.58938239577911,15.973105474871428,255.1400985113676
2202,pf_none,2023092411,856,40011,Travis Kelce,TE,7,40.74569869796084,16.667333428996333,45.53,15.04,5.053489194390602,3.573356478006538,12.76887651891129
2203,pf_none,2023100104,1513,44841,David Njoku,TE,7,51.97776880077221,29.203649695439104,59.9,31.95,8.384759219523234,5.928920102741302,35.152093584689936
2204,pf_none,2023100500,2156,41349,Logan Thomas,TE,9,64.96751034385218,14.031947616215314,70.85,6.95,9.206392702546625,6.509902710237064,42.37883329675187
2205,pf_none,2023100900,551,52502,Josiah Deguara,TE,16,67.33346600530443,32.68664829445253,75.19,6.09,27.732775319261,19.61003348937237,384.5534134543059
2206,pf_none,2023101509,174,55900,Michael Mayer,TE,7,57.8978636644835,36.745152156006334,59.33,21.76,15.053431489935038,10.64438348666018,113.30289981108392
2207,pf_none,2023102209,2577,44856,Gerald Everett,TE,7,100.42759682406869,34.615010805967714,113.05,31.1,13.102685331710848,9.264997649806247,85.84018145091531
2208,pf_none,2023120700,1180,53484,Pat Freiermuth,TE,7,28.338392260712247,25.21976388057936,34.58,22.59,6.772984957811184,4.789223592542771,22.93666261936829
2209,pf_none,2023121009,3234,55889,Dalton Kincaid,TE,8,60.0028377247506,18.23180905083348,49.27,19.14,10.771193825476242,7.616384195468921,58.00930821298876
2210,pf_none,2023121702,651,52942,Juwan Johnson,TE,18,63.48954148039809,24.80737337935464,39.48,6.99,29.898442705905133,21.14139158426299,446.958438119146
2211,pf_none,2023123112,1683,44856,Gerald Everett,TE,9,37.2929771653886,35.655702678141346,79.29,45.26,43.08123087862664,30.46303049614018,927.9962270087668
2212,pf_none,2024010702,2462,44835,Evan Engram,TE,7,35.29030331750547,23.728812980238096,81.95,39.1,49.1263746362266,34.737592640386644,1206.7003424494444
2213,pf_none,2023091001,1042,44854,Marcus Williams,FS,12,52.79444077668873,18.700404636269475,57.41,14.9,5.978834530514472,4.227674440119071,17.873231171636103
2214,pf_none,2023091005,2670,44851,Marcus Maye,FS,11,36.1628788578497,17.76668145946439,47.67,34.0,19.898102115996384,14.070082938963433,197.96723390930987
2215,pf_none,2023091709,1524,46127,Isaiah Oliver,FS,15,60.42858127605764,23.67369656742279,53.81,13.46,12.170670305252903,8.605963504430077,74.06260783958241
2216,pf_none,2023091711,3369,43387,Justin Simmons,FS,7,107.06042071591072,33.62704122589943,11.21,22.1,96.54105774664303,68.26483659557337,4660.087915420333
2217,pf_none,2023092404,1677,53494,Andre Cisco,FS,11,34.0312572846758,27.72395157056205,80.78,32.22,46.9644482235598,33.208879813563634,1102.8296984717142
2218,pf_none,2023092407,1308,42116,Adrian Phillips,FS,8,44.410608851822566,22.136141447093387,75.06,17.16,31.050719177749457,21.956174091305822,482.07358072772905
2219,pf_none,2023092410,2320,43533,Jayron Kearse,FS,14,48.6456279180705,35.38984929073621,39.05,42.94,12.209866947458952,8.633679715933717,74.5404254373253
2220,pf_none,2023100800,4478,53494,Andre Cisco,FS,27,50.71571825514318,34.13688124338938,77.25,42.66,27.86954719859527,19.706745812725263,388.3558305273648
2221,pf_none,2023100810,1817,54527,Bryan Cook,FS,13,112.05881930100396,27.06700179609252,2.76,17.3,109.734343870451,77.59389867985236,6020.813112339194
2222,pf_none,2023101508,596,54562,Kerby Joseph,FS,6,46.02676274673876,25.44732538107907,84.93,15.0,40.28161462009278,28.48340285501078,811.3042382008363
2223,pf_none,2023101900,227,44851,Marcus Maye,FS,8,88.1457756435848,22.350405012731244,92.82,20.19,5.149342011668998,3.6411346550999264,13.25786157656966
2224,pf_none,2023102900,660,45004,Xavier Woods,FS,10,56.37093410573343,19.547787802306598,53.27,15.9,4.787708029815259,3.385420814223655,11.461074089378757
2225,pf_none,2023102909,2637,42543,Quandre Diggs,FS,10,108.70000037829708,33.90890894037927,14.01,36.81,94.73443144378982,66.98735888575588,4487.306250489058
2226,pf_none,2023110500,3404,53465,Jevon Holland,FS,25,68.04552955124156,20.681137018883707,37.53,6.86,33.49957271798335,23.68777503573789,561.1106861437272
2227,pf_none,2023110511,1851,40107,Micah Hyde,FS,17,99.44801803073392,27.899788171383825,10.96,45.14,90.15183990858448,63.74697733580412,4063.677119451524
2228,pf_none,2023110600,195,52594,Alohi Gilman,FS,9,51.74379500696767,33.36671855174135,72.4,22.67,23.26152601377092,16.4483827850847,270.5492962446707
2229,pf_none,2023110600,4331,56586,AJ Finley,FS,16,79.93130312986689,35.219524326997536,36.98,29.16,43.37663282947616,30.671911218761608,940.766137811594
2230,pf_none,2023111204,1370,44851,Marcus Maye,FS,12,39.0294719541614,33.979774025832775,54.32,23.49,18.54280472403279,13.111742962581534,171.91780351680637
2231,pf_none,2023112605,1897,53529,Elijah Molden,FS,12,24.045573773634587,16.691331324249628,40.99,16.22,16.95098030669492,11.986153122623602,143.66786667897952
2232,pf_none,2023120303,3826,49410,Jalen Thompson,FS,15,94.3204089974445,18.65948895467696,10.72,19.3,83.60286262407037,59.11615108808751,3494.7193194695906
2233,pf_none,2023120308,1230,52607,Jordan Fuller,FS,10,60.21855751428521,19.67384491038937,67.78,19.5,7.563440653409068,5.348160175127564,28.602817258820497
2234,pf_none,2023121005,3377,45004,Xavier Woods,FS,10,104.68536817787592,36.20426193991951,15.22,32.5,89.54202175360142,63.31577078312492,4008.886829861215
2235,pf_none,2023122301,423,47844,Taylor Rapp,FS,23,84.62539677693599,14.988047769064618,113.28,13.14,28.714135306987316,20.3039597914788,412.2507832139877
2236,pf_none,2023123102,668,40107,Micah Hyde,FS,7,33.8041171372934,17.89101196834785,81.49,18.12,47.686432660814695,33.71939990505773,1136.9979299572071
2237,pf_none,2023091007,2036,46968,Josh Woods,MLB,7,39.598425959280256,15.947207712290927,79.44,21.75,40.26193512955443,28.46948735380081,810.5117101882246
2238,pf_none,2023100500,2693,46085,Tremaine Edmunds,MLB,8,31.010307129094585,24.625311678431466,28.65,10.93,13.89721596986375,9.82681565190464,96.56630585651804
2239,pf_none,2023102202,2867,44974,Anthony Walker,MLB,5,53.54689446538556,26.305597192092534,66.53,34.17,15.179257585532932,10.733355972107676,115.2049304239795
2240,pf_none,2023102909,1689,38577,Bobby Wagner,MLB,12,88.92689922908518,30.521440730612937,98.51,19.06,14.939894377366311,10.564100624446493,111.60022200343076
2241,pf_none,2023110502,2345,38577,Bobby Wagner,MLB,8,84.82357710645645,30.71605921892633,38.91,34.9,46.10381679611845,32.600321495117605,1062.780961585027
2242,pf_none,2023110503,2024,46968,Josh Woods,MLB,8,78.34232924360406,22.60352630450222,78.49,22.15,0.4769620122923749,0.3372630732603198,0.1137463805849958
2243,pf_none,2023110510,3967,44869,Zach Cunningham,MLB,14,40.90694266138619,31.51719001552602,47.21,32.28,6.349048029922803,4.489454916037504,20.155205443133312
2244,pf_none,2023110511,258,54554,Terrel Bernard,MLB,18,108.12187678494574,26.4979638249748,112.34,34.66,9.187567576883431,6.496591336223933,42.205698989899865
2245,pf_none,2023111200,3668,46304,Zaire Franklin,MLB,8,36.889834530823386,23.475775773689524,81.02,24.16,44.13546949029519,31.208489767439705,973.9698335643888
2246,pf_none,2023111600,2401,52473,Logan Wilson,MLB,23,102.65107682097847,23.61991889115925,11.57,11.15,91.93074258386623,65.00485148056673,4225.630716010538
2247,pf_none,2023112300,1072,53542,Derrick Barnes,MLB,7,93.14558065929008,36.61087194031462,25.7,23.56,68.69666373901497,48.57587677474949,2359.6158044356466
2248,pf_none,2023121602,3602,53542,Derrick Barnes,MLB,10,78.3526079430377,24.206043231774736,36.32,28.04,42.20710076508141,29.844927165212987,890.719677496868
2249,pf_none,2023122405,1835,54467,Aidan Hutchinson,DE,11,14.817301693091162,32.2639898907533,100.19,35.45,85.43212672419374,60.40963613786585,3649.324138309348
2250,pf_none,2023122405,2989,43971,C.J. Ham,FB,7,34.25071244272971,18.61789391299678,39.51,30.86,13.324010922222309,9.421498475707018,88.76463352774967
2251,pf_transformer,2023091400,56,52613,Josh Metellus,SS,10,70.05384855927993,47.61440601314519,72.58,38.37,9.583344073825542,6.776447581045954,45.92024181866356
2252,pf_transformer,2023091708,166,52444,Xavier McKinney,SS,20,97.90839568478046,39.64505297063712,97.65,49.39,9.748372219760666,6.893140102123325,47.51538046750076
2253,pf_transformer,2023092409,2015,43350,Vonn Bell,SS,13,101.17956732453608,26.31214165635305,60.91,7.71,44.35851357640796,31.3662057532336,983.8388633541846
2254,pf_transformer,2023100100,2892,53469,Richie Grant,SS,7,49.38679619730082,46.26572061945141,31.33,36.91,20.336602401091625,14.380149464106513,206.7886986100428
2255,pf_transformer,2023100111,3658,44827,Malik Hooker,SS,10,93.69893792951156,34.87506980701856,54.38,19.49,42.2217864718159,29.85531152803146,891.3396264358082
2256,pf_transformer,2023102203,2603,52445,Kyle Dugger,SS,9,56.0470072719276,47.07870336555207,85.29,41.42,29.785458658100364,21.06149979789433,443.586773736703
2257,pf_transformer,2023102908,1283,52624,Kam Curl,SS,16,89.14643753419467,25.18482769311837,46.43,21.63,42.86409727896433,30.30949385539552,918.6654177702584
2258,pf_transformer,2023102908,4066,55931,Sydney Brown,SS,10,78.15974066565535,34.06181498907375,81.2,18.09,16.258599289768807,11.49656581039031,132.1710254326354
2259,pf_transformer,2023102909,1725,47891,Julian Love,SS,14,102.5891933016486,32.948234367084744,112.23,38.3,11.026629094361986,7.797004206252239,60.79327459231512
2260,pf_transformer,2023111209,3299,52444,Xavier McKinney,SS,11,84.32439347056227,45.9328578760952,58.71,34.71,27.965151381171086,19.77434817853442,391.0248458859076
2261,pf_transformer,2023111211,3808,47974,Marcus Epps,SS,11,101.25305712185614,21.3881029996599,77.98,8.76,26.478371799776475,18.7230362544006,350.55208658359913
2262,pf_transformer,2023113000,2850,55149,Markquese Bell,SS,9,102.4092041218075,33.32418563689719,94.45,35.79,8.332416859824145,5.891908465254771,34.714585362940824
2263,pf_transformer,2023120307,964,48447,P.J. Locke,SS,22,70.58592710788999,46.62352883903923,67.07,42.25,5.611550403756838,3.967965343466569,15.744748966951766
2264,pf_transformer,2023121708,3878,54479,Kyle Hamilton,SS,15,102.97756083011583,27.04900147671248,115.74,20.1,14.53163704089616,10.27541909335929,105.58423754417264
2265,pf_transformer,2023122100,2100,44903,John Johnson,SS,29,87.6218657557048,43.61143576806321,61.99,28.0,30.011822151592792,21.221562959155904,450.3547344294179
2266,pf_transformer,2023123106,579,44926,Rayshawn Jenkins,SS,11,92.38367269927105,43.11146407105685,76.83,47.02,16.037249999419746,11.34004822617366,128.59669377194436
2267,pf_transformer,2024010704,149,52445,Kyle Dugger,SS,19,75.8518542364201,24.48998206342157,76.25,8.61,15.884972470345913,11.232371752743218,126.16617519182374
2268,pf_transformer,2024010708,2810,53472,Tre'von Moehrig,SS,22,102.71552232979218,32.264945707357654,93.15,35.16,9.994026055554365,7.066843595237535,49.940278399549776
2269,pf_transformer,2023091009,2546,54580,Damarri Mathis,CB,11,95.39633246690596,44.41133377492452,92.1,50.62,7.029462570266053,4.970580651532144,24.70667201338571
2270,pf_transformer,2023091700,1984,46087,Jaire Alexander,CB,8,116.16009074468728,32.26312446838751,7.7,7.03,111.35664261633848,78.74103712417983,6200.150927391465
2271,pf_transformer,2023091706,676,52458,Jaylon Johnson,CB,11,113.2882269131211,25.36592546770462,70.27,18.62,43.54394742285778,30.79022050233322,948.0376785823008
2272,pf_transformer,2023091707,948,55181,Tre Avery,CB,8,82.46398205588093,51.0167606400434,66.14,41.1,19.10011863189956,13.5058234060837,182.4072658763183
2273,pf_transformer,2023091801,4431,46652,Chandon Sullivan,CB,11,114.69548024463862,25.282913716669107,56.56,12.3,59.56752564820232,42.120601324347454,1774.1450559246205
2274,pf_transformer,2023092401,189,47822,Sean Murphy-Bunting,CB,12,115.11891587639374,23.34666468325268,73.15,5.9,45.45080866617964,32.13857501826792,1032.888004204835
2275,pf_transformer,2023092401,2113,56007,Cameron Mitchell,CB,22,115.249840954924,26.859681196839546,90.38,3.11,34.388316999741775,24.31621214411004,591.2781730373644
2276,pf_transformer,2023092404,1478,44902,Shaquill Griffin,CB,11,115.11267772126924,25.412081550295987,70.88,7.52,47.71432028852671,33.7391194357241,1138.3281802980557
2277,pf_transformer,2023092407,3446,55881,Christian Gonzalez,CB,14,81.71738568906065,50.78156560049524,38.23,47.14,43.63958883962849,30.857849196694083,952.2068570459136
2278,pf_transformer,2023092501,3871,54525,Cam Taylor-Britt,CB,13,104.44581625698066,49.320549984753455,40.12,30.27,67.08751069944708,47.4380337485041,2250.367045924213
2279,pf_transformer,2023100102,1390,54583,Akayleb Evans,CB,11,71.00113257617963,54.204731354833314,61.13,50.01,10.725438428135996,7.584030243733749,57.51751473786819
2280,pf_transformer,2023100104,3242,47817,Rock Ya-Sin,CB,10,42.55014205852476,54.53137317370857,88.98,44.26,47.55242176103286,33.62463988906909,1130.616407669576
2281,pf_transformer,2023100111,3706,54632,DaRon Bland,CB,19,74.57803015839335,53.66729029766135,74.0,49.8,3.910249750386527,2.7649641146313177,7.645026555198947
2282,pf_transformer,2023100113,2980,54486,Trent McDuffie,CB,10,102.37978819953128,39.66050337946149,78.52,22.78,29.227399598159646,20.66689245230766,427.1204436352513
2283,pf_transformer,2023100808,3107,54607,Cobie Durant,CB,16,105.3509867784578,39.3328462708011,6.49,48.58,99.29252015585992,70.2104143233105,4929.502279450924
2284,pf_transformer,2023100808,3368,54677,Derion Kendrick,CB,23,108.91614966004832,35.30457465451723,50.31,30.32,58.8177419021033,41.59042415305738,1729.763381231219
2285,pf_transformer,2023100808,3712,56242,Eli Ricks,CB,24,71.54399688131075,54.23438345876163,59.31,42.1,17.231190951765022,12.184291969913328,148.4569708080944
2286,pf_transformer,2023101500,823,52469,Kristian Fulton,CB,22,114.17236604772955,32.93550671073756,17.84,27.67,96.4761644618741,68.21895011385978,4653.8251546372885
2287,pf_transformer,2023101503,691,53566,Tre Brown,CB,9,116.03438752670428,30.94193956605091,96.64,10.08,28.484430659459264,20.14153407754165,405.6813949967714
2288,pf_transformer,2023101510,2644,56045,Kei'Trel Clark,CB,16,113.75078304634572,23.914464583456983,57.05,5.68,59.56067911562221,42.11576009473245,1773.7372483570578
2289,pf_transformer,2023102200,1874,53533,Brandon Stephens,CB,10,74.03738855061742,54.15335026050431,60.73,45.73,15.749267273376304,11.136413687723753,124.01970982412092
2290,pf_transformer,2023102202,4175,53455,Greg Newsome II,CB,11,116.42736080857422,32.84515267016476,49.92,19.37,67.85874137652512,47.98337619012506,2302.404390603061
2291,pf_transformer,2023102204,2992,54546,Cordale Flott,CB,16,72.27622700772251,55.35566591212934,70.89,48.39,7.102262098538744,5.022057691640946,25.221063458169983
